"x"
"835","NR1I2"
"836","PARP1"
"837","POLR3D"
"838","CDC5L"
"839","CEBPE"
"840","NKX2-5"
"841","DDB1"
"842","ELK1"
"843","EMX2"
"844","EPAS1"
"845","ETV4"
"846","GATA3"
"847","GLI1"
"848","HDGF"
"849","HLF"
"850","HMGN1"
"851","FOXA1"
"852","FOXA3"
"853","TLX2"
"854","HOXA5"
"855","HOXA10"
"856","HOXC11"
"857","HOXC13"
"858","HOXD3"
"859","IRF1"
"860","IRF6"
"861","ISL1"
"862","LMX1B"
"863","MEIS2"
"864","MSX2"
"865","NFE2"
"866","NFKB2"
"867","PA2G4"
"868","PITX2"
"869","PKNOX1"
"870","PLRG1"
"871","RARB"
"872","RBL2"
"873","SNAPC1"
"874","SOX2"
"875","TAF7"
"876","TBL1X"
"877","TBX2"
"878","TFAP2B"
"879","XBP1"
"880","PCGF2"
"881","ZNF175"
"882","BRPF1"
"883","MTA2"
"884","NR2E3"
"885","NR1H3"
"886","DENND4A"
"887","TRIM22"
"888","HOXB13"
"889","HEYL"
"890","TBX21"
"891","ZNRD1"
"892","HOPX"
"893","HDAC7"
"894","SKP2"
"895","INSM1"
"896","H2AFX"
"897","NLK"
"898","CARM1"
"899","NKX3-1"
"900","GLI2"
"901","GLI3"
"902","CYLD"
"903","TERF2"
"904","TAF1B"
"905","MED1"
"906","ZNF76"
"907","PLK1"
"908","SKIL"
"909","NCOA2"
"910","SIRT1"
"911","CHD4"
"912","BIRC7"
"913","IKBKB"
"914","PNRC2"
"915","NR0B1"
"916","NR1D1"
"917","RORA"
"918","NR1I3"
"919","HNF4G"
"920","ESRRA"
"921","ESRRG"
"922","NR4A2"
"923","NR5A2"
"924","TICAM1"
"925","SMURF2"
"926","MAVS"
"927","NDRG2"
"928","CLEC4G"
"929","MAPK3"
"930","PIK3CA"
"931","KLF10"
"932","APCS"
"933","TUBA1B"
"934","PIAS3"
"935","CDC73"
"936","RPS6KA3"
"937","BID"
"938","PDK1"
"939","HLA-DPB1"
"940","TNFSF11"
"941","FES"
"942","FHL1"
"943","TPT1"
"944","DPYSL2"
"945","VCP"
"946","CRMP1"
"947","SETDB1"
"948","SPARC"
"949","CTSL"
"950","IGF2"
"951","CD8A"
"952","CASP3"
"953","DICER1"
"954","YWHAQ"
"955","RAD21"
"956","ADORA2A"
"957","NPM1"
"958","CELSR3"
"959","CNTNAP2"
"960","CHEK2"
"961","SPEN"
"962","USP7"
"963","HINFP"
"964","AURKB"
"965","CCR5"
"966","PSMB9"
"967","IL1B"
"968","SH3BP2"
"969","DAB2"
"970","CEP55"
"971","LCOR"
"972","BAG2"
"973","NOD2"
"974","TFAP2C"
"975","MAP1LC3A"
"976","ERN1"
"977","BECN1"
"978","CPD"
"979","MAP3K1"
"980","NFATC1"
"981","EGLN3"
"982","TCERG1"
"983","IMPDH2"
"984","KPNB1"
"985","BRD7"
"986","NEFL"
"987","TRPS1"
"988","ABCB1"
"989","CDC34"
"990","SHBG"
"991","WWOX"
"992","SOCS7"
"993","NLRP2"
"994","CSF2RA"
"995","TCF7L2"
"996","ARID3A"
"997","BTK"
"998","FSHR"
"999","IRF2BP2"
"1000","SNIP1"
"1001","SPN"
"1002","TRRAP"
"1003","MTDH"
"1004","RRM2"
"1005","CIC"
"1006","ERCC5"
"1007","GFI1B"
"1008","LATS2"
"1009","EGLN1"
"1010","PRAME"
"1011","ZMYND11"
"1012","TOMM34"
"1013","SERPINB5"
"1014","A2M"
"1015","APOE"
"1016","CYP2C8"
